multi 194 200 # Embryonic_cyst is_a Malformation

multi 317 386 # Structure_des_osselets is_a Structure_osseuse
mono  317 263 # Structure_des_osselets is_a Structure_auditive

mono  316 420 # Structure_des_cils is_a Structure_visuelle
multi 316 397 # Structure_des_cils is_a Structure_pileuse
multi 316 275 # Structure_des_cils is_a Structure_cutanée

mono  314 335 # Structure_de_lépiphyse is_a Structure_endocrine
multi 314 380 # Structure_de_lépiphyse is_a Structure_nerveuse_centrale

multi 368 359 # Structure_muqueuse_nasale is_a Structure_muqueuse
mono  368 377 # Structure_muqueuse_nasale is_a Structure_nasale

multi 369 365 # Structure_muqueuse_pharyngée is_a Structure_muqueuse_digestive
mono  369 396 # Structure_muqueuse_pharyngée is_a Structure_pharyngée

mono  366 339 # Structure_muqueuse_génitale_féminine is_a Structure_génitale_féminine
multi 366 359 # Structure_muqueuse_génitale_féminine is_a Structure_muqueuse

mono  367 347 # Structure_muqueuse_laryngée is_a Structure_laryngée
multi 367 359 # Structure_muqueuse_laryngée is_a Structure_muqueuse

mono  364 302 # Structure_muqueuse_de_la_vessie is_a Structure_de_la_vessie
multi 364 359 # Structure_muqueuse_de_la_vessie is_a Structure_muqueuse

mono  365 323 # Structure_muqueuse_digestive is_a Structure_digestive
multi 365 359 # Structure_muqueuse_digestive is_a Structure_muqueuse

mono  361 265 # Structure_muqueuse_buccale is_a Structure_buccale
multi 361 365 # Structure_muqueuse_buccale is_a Structure_muqueuse_digestive

mono  362 313 # Structure_muqueuse_cervicale is_a Structure_de_lutérus
multi 362 359 # Structure_muqueuse_cervicale is_a Structure_muqueuse

mono  363 298 # Structure_muqueuse_de_la_trachée is_a Structure_de_la_trachée
multi 363 359 # Structure_muqueuse_de_la_trachée is_a Structure_muqueuse

mono  360 264 # Structure_muqueuse_bronchique is_a Structure_bronchique
multi 360 359 # Structure_muqueuse_bronchique is_a Structure_muqueuse

mono  382 420 # Structure_nerveuse_visuelle is_a Structure_visuelle
multi 382 380 # Structure_nerveuse_visuelle is_a Structure_nerveuse_centrale

mono  387 385 # Structure_osseuse_de_lorbite is_a Structure_orbitale
multi 387 386 # Structure_osseuse_de_lorbite is_a Structure_osseuse

multi 389 337 # Structure_osseuse_foetale is_a Structure_foetale
mono  389 386 # Structure_osseuse_foetale is_a Structure_osseuse

multi 357 355 # Structure_lymphoïde_génitale_féminine is_a Structure_lymphoïde
multi 357 345 # Structure_lymphoïde_génitale_féminine is_a Structure_immunitaire
mono  357 339 # Structure_lymphoïde_génitale_féminine is_a Structure_génitale_féminine

multi 356 355 # Structure_lymphoïde_de_lappendice is_a Structure_lymphoïde
mono  356 327 # Structure_lymphoïde_de_lappendice is_a Structure_du_côlon
multi 356 345 # Structure_lymphoïde_de_lappendice is_a Structure_immunitaire

mono  351 345 # Structure_lymphatique is_a Structure_immunitaire

mono  354 250 # Structure_lymphatique_périanale is_a Structure_anale
multi 354 351 # Structure_lymphatique_périanale is_a Structure_lymphatique

mono  353 331 # Structure_lymphatique_du_sein is_a Structure_du_sein
multi 353 351 # Structure_lymphatique_du_sein is_a Structure_lymphatique

mono  352 330 # Structure_lymphatique_du_pénis is_a Structure_du_pénis
multi 352 351 # Structure_lymphatique_du_pénis is_a Structure_lymphatique

mono  350 419 # Structure_ligamentaire_vertébrale is_a Structure_vertébrale
multi 350 348 # Structure_ligamentaire_vertébrale is_a Structure_ligamentaire

multi 358 345 # Structure_lymphoïde_pulmonaire is_a Structure_immunitaire
mono  358 401 # Structure_lymphoïde_pulmonaire is_a Structure_pulmonaire

mono  289 302 # Structure_de_la_jonction_vésico_urétérique is_a Structure_de_la_vessie
multi 289 311 # Structure_de_la_jonction_vésico_urétérique is_a Structure_de_luretère

mono  288 409 # Structure_de_la_jonction_gastro_jéjunale is_a Structure_stomacale
multi 288 308 # Structure_de_la_jonction_gastro_jéjunale is_a Structure_de_lintestin_grêle

multi 281 250 # Structure_cutanée_périanale is_a Structure_anale
mono  281 275 # Structure_cutanée_périanale is_a Structure_cutanée

mono  283 370 # Structure_de_la_coiffe_des_rotateurs is_a Structure_musculaire
multi 283 260 # Structure_de_la_coiffe_des_rotateurs is_a Structure_articulaire

mono  284 420 # Structure_de_la_conjonctive is_a Structure_visuelle
multi 284 359 # Structure_de_la_conjonctive is_a Structure_muqueuse

mono  287 409 # Structure_de_la_jonction_gastro_duodénale is_a Structure_stomacale
multi 287 308 # Structure_de_la_jonction_gastro_duodénale is_a Structure_de_lintestin_grêle

mono  286 420 # Structure_de_la_glande_de_Meibomius is_a Structure_visuelle
multi 286 275 # Structure_de_la_glande_de_Meibomius is_a Structure_cutanée

multi 262 419 # Structure_articulaire_vertébrale is_a Structure_vertébrale
mono  262 260 # Structure_articulaire_vertébrale is_a Structure_articulaire

mono  261 263 # Structure_articulaire_des_osselets is_a Structure_auditive
multi 261 260 # Structure_articulaire_des_osselets is_a Structure_articulaire

mono  267 255 # Structure_cartilagineuse is_a Structure_anatomique_non_innervée
multi 267 386 # Structure_cartilagineuse is_a Structure_osseuse
mono  267 260 # Structure_cartilagineuse is_a Structure_articulaire
mono  267 257 # Structure_cartilagineuse is_a Structure_anatomique_non_vascularisée

mono  268 320 # Structure_cartilagineuse_des_voies_respiratoires is_a Structure_des_voies_respiratoires
multi 268 267 # Structure_cartilagineuse_des_voies_respiratoires is_a Structure_cartilagineuse

mono  270 322 # Structure_cartilagineuse_des_voies_respiratoires_supérieures is_a Structure_des_voies_respiratoires_supérieures
multi 270 268 # Structure_cartilagineuse_des_voies_respiratoires_supérieures is_a Structure_cartilagineuse_des_voies_respiratoires

mono  269 321 # Structure_cartilagineuse_des_voies_respiratoires_inférieures is_a Structure_des_voies_respiratoires_inférieures
multi 269 268 # Structure_cartilagineuse_des_voies_respiratoires_inférieures is_a Structure_cartilagineuse_des_voies_respiratoires

multi 300 327 # Structure_de_la_valve_iléo_cécale is_a Structure_du_côlon
mono  300 308 # Structure_de_la_valve_iléo_cécale is_a Structure_de_lintestin_grêle

mono  301 420 # Structure_de_la_veine_rétinienne is_a Structure_visuelle
multi 301 380 # Structure_de_la_veine_rétinienne is_a Structure_nerveuse_centrale

mono  304 250 # Structure_de_la_zone_cloacale is_a Structure_anale
multi 304 416 # Structure_de_la_zone_cloacale is_a Structure_urinaire

multi 305 386 # Structure_de_lalvéole_dentaire is_a Structure_osseuse
mono  305 383 # Structure_de_lalvéole_dentaire is_a Structure_odontologique

multi 306 386 # Structure_de_lantre_mastoïdien is_a Structure_osseuse
mono  306 263 # Structure_de_lantre_mastoïdien is_a Structure_auditive

mono  307 420 # Structure_de_lartère_ophtalmique is_a Structure_visuelle
multi 307 380 # Structure_de_lartère_ophtalmique is_a Structure_nerveuse_centrale

multi 225 228 # Région_cervicale_dorsale is_a Région_de_la_tête
mono  225 236 # Région_cervicale_dorsale is_a Région_du_dos

mono  391 386 # Structure_osseuse_nasale is_a Structure_osseuse
multi 391 377 # Structure_osseuse_nasale is_a Structure_nasale

multi 390 386 # Structure_osseuse_laryngée is_a Structure_osseuse
mono  390 347 # Structure_osseuse_laryngée is_a Structure_laryngée

